Point;Latitude;Logitude;Altitude;Accuracy;Source;X;Y;LocationId;LocationName;ScanId;ScanName;MacAddress;InventoryName;SSID;Vendor;RSSI;SNR;Chan;Frequency;ChanWidth;802.11;Rates;WEP;WPA;WPA2;WPS;Type;PacketsCount;PacketsFail;LatencyMs;BitsPerSec;ConnectedAP;SSIDConnectedTo;;;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:27:4F;;eduroam;Cisco Systems. Inc;-61;-1;100;5500;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:28:CD;;LNU-Guest;Cisco Systems. Inc;-83;-1;108;5540;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:28:CF;;eduroam;Cisco Systems. Inc;-84;-1;108;5540;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:50:B5:3D;;LNU-Guest;Cisco Systems. Inc;-82;-1;104;5520;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:50:B5:3F;;eduroam;Cisco Systems. Inc;-77;-1;104;5520;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5E:A8:1D;;LNU-Guest;Cisco Systems. Inc;-62;-1;48;5240;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5E:A8:1F;;eduroam;Cisco Systems. Inc;-62;-1;48;5240;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5F:40:1D;;LNU-Guest;Cisco Systems. Inc;-79;-1;44;5220;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5F:40:1F;;eduroam;Cisco Systems. Inc;-80;-1;44;5220;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5F:4B:FD;;LNU-Guest;Cisco Systems. Inc;-52;-1;40;5200;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
